atom_id 	 atom_type 	 (bonded_atom_id, bond_order, arithmetic_avg_stress, absolute_geometric_avg_stress:q!, bond_distance) 
  1777 	   	   1 	  	    (875 0.926000 28819.419712 8232883826634.865234 1.594823), (1861 0.945000 30907.960133 8220777542015.183594 1.531861), (1339 0.927000 136051.703212 7611308811125.597656 1.592179), (304 0.903000 439640.806202 5851545843843.003906 1.654521), 
  1778 	   	   1 	  	    (3567 0.934000 908507.145072 10104805274425.972656 1.572469), (6495 0.940000 1253160.318937 7199660939697.670898 1.547698), (130 0.929000 1176005.342193 7850014282076.381836 1.584571), (2517 0.929000 628549.811739 12464616593667.726562 1.584789), 
  1779 	   	   2 	  	    (3307 0.919000 1288216.283499 8623413043441.260742 1.614833), (6732 0.938000 835384.885936 6885915222772.304688 1.555577), 
  1780 	   	   2 	  	    (6273 0.928000 1018666.400886 7858690765869.919922 1.587786), (2386 0.920000 1105892.589147 8201317372382.337891 1.611250), 
  1781 	   	   2 	  	    (4342 0.913000 1395582.423034 4859056837636.712891 1.630893), (342 0.936000 1742690.817276 5701408559672.298828 45.275970), 
  1782 	   	   2 	  	    (4070 0.928000 986269.043189 7238995315919.577148 1.587005), (2233 0.943000 801077.601329 6542919510807.340820 1.539904), 
  1783 	   	   2 	  	    (1951 0.926000 1471619.295681 9838033828158.203125 1.592949), (5160 0.932000 1291692.084164 9120838234072.728516 1.577017), 
  1784 	   	   2 	  	    (5293 0.919000 152067.393134 6818640268501.499023 1.614117), (1868 0.931000 9558.290144 6022275183409.668945 1.578596), 
  1785 	   	   1 	  	    (2447 0.926000 1639051.706534 6254556189520.758789 1.593788), (2505 0.933000 1142051.326689 10855994457292.703125 1.574027), (6826 0.901000 1596358.285714 6649829811649.937500 1.660171), (5300 0.931000 1280700.943522 9572318068744.894531 1.580141), 
  1786 	   	   1 	  	    (1148 0.939000 1300428.438538 5880175662484.344727 1.552576), (3925 0.935000 1178130.462901 6871284845251.692383 1.565072), (930 0.928000 1551852.070875 3842625412971.731934 1.588108), (953 0.911000 942135.388704 8783801253694.284180 1.635590), 
  1787 	   	   1 	  	    (2231 0.637000 1447628.651163 7333288024159.221680 2.012469), (6286 0.917000 1296785.133998 8696395354203.624023 1.619493), (2045 0.830000 1337877.661130 8325060039328.212891 1.791433), (3357 0.681000 1326873.550388 8424499407323.015625 1.970224), (1775 0.893000 1488234.967885 6966346381520.601562 1.676275), 
  1788 	   	   2 	  	    (1094 0.943000 344112.389812 8385678220233.580078 1.537070), (2378 0.935000 782847.663344 10642589651545.599609 1.566110), 
  1789 	   	   2 	  	    (6681 0.931000 1455471.291251 4145732492683.390625 1.577918), (6651 0.914000 2210823.813953 5727973875472.350586 1.626389), 
  1790 	   	   2 	  	    (2226 0.934000 1603545.444075 4971373849916.972656 1.570519), (2298 0.904000 1173309.714286 3987977164282.647949 1.652701), 
  1791 	   	   2 	  	    (1475 0.922000 1060734.759690 10269779941934.175781 1.605427), (608 0.916000 937378.976744 9698666309677.326172 1.621373), 
  1792 	   	   2 	  	    (1157 0.927000 1688333.738926 3374986205651.312988 1.592201), (2579 0.913000 1724239.439922 3432920257913.667480 1.629940), 
  1793 	   	   2 	  	    (2073 0.920000 1377878.068660 6705112968592.375977 1.610219), (722 0.914000 1382411.685493 6719215433960.758789 1.626684), 
  1794 	   	   1 	  	    (3280 0.901000 957581.324474 5527795920017.841797 1.659279), (1148 0.939000 1022532.429679 5073627382361.071289 1.555574), (2544 0.935000 1236784.903654 3575473771457.464355 1.564655), (1492 0.922000 658958.848283 7615904088386.582031 1.605486), 
  1795 	   	   1 	  	    (6312 0.917000 69648.885936 8016346642991.298828 1.620860), (2456 0.917000 666659.118494 4551513251310.318359 1.619443), (2107 0.949000 617516.420819 4836719853431.709961 1.517660), (2896 0.932000 264409.674419 6886024838566.067383 1.575820), 
  1796 	   	   1 	  	    (681 0.919000 763043.207087 7094096983911.479492 1.614626), (848 0.867000 1650128.248062 824778487460.190674 1.728377), (4509 0.917000 1276161.997785 3467719605409.372070 1.618838), (6733 0.911000 1452743.672204 2219759481596.751465 1.635135), 
  1797 	   	   2 	  	    (5225 0.916000 377777.111849 6725019355630.995117 1.621584), (3380 0.931000 1205876.761905 10439641263347.673828 1.579098), 
  1798 	   	   2 	  	    (2061 0.941000 960780.668882 9988983025135.822266 1.548007), (9 0.932000 723303.140642 8876370658575.449219 1.577125), 
  1799 	   	   2 	  	    (6049 0.891000 977961.585825 4135631939535.370117 1.680426), (2051 0.922000 1099252.411960 4445795260526.605469 1.604166), 
  1800 	   	   2 	  	    (4681 0.926000 359443.455150 10098389384458.796875 1.593157), (1103 0.940000 533196.403101 11084825436192.460938 1.548409), 
  1801 	   	   1 	  	    (5975 0.935000 102697.621262 3866536273186.945801 1.565205), (3384 0.938000 161390.485050 4960774049366.391602 1.558680), (6070 0.937000 3054.812846 4304716961974.336914 1.558106), (5678 0.941000 389146.861573 5904472856696.169922 1.548062), 
  1802 	   	   1 	  	    (2228 0.929000 627060.934662 4162012335889.403809 1.584390), (2384 0.937000 30631.725360 7455919737183.374023 1.559403), (5625 0.927000 500754.914729 4859564245484.483398 1.592386), (2403 0.936000 516005.988926 4775336938384.043945 1.563228), 
  1803 	   	   2 	  	    (6139 0.936000 1455539.791805 7543798576634.736328 1.562033), (2174 0.919000 779668.039867 5309502451625.112305 1.615195), 
  1804 	   	   2 	  	    (3355 0.944000 956613.953488 7638031829141.610352 1.534619), (6587 0.895000 1542769.258029 9945094074467.845703 54.130268), 
  1805 	   	   2 	  	    (6908 0.927000 1296474.241417 3970026305860.971191 1.590255), (5295 0.927000 1582844.757475 4588977226123.669922 1.590525), 
  1806 	   	   2 	  	    (5945 0.929000 851736.735327 4453055774728.137695 1.585139), (3202 0.923000 1427838.263566 6093674843565.725586 1.601950), 
  1807 	   	   2 	  	    (4004 0.917000 451055.769657 10129120636171.318359 1.619149), (3306 0.945000 545846.538206 10653005715910.015625 1.532553), 
  1808 	   	   1 	  	    (1014 0.932000 1086082.516058 7868328662143.011719 1.576406), (1146 0.939000 918122.861573 9243601091811.578125 1.555719), (2567 0.933000 1170346.737542 7178363795463.276367 1.577437), (1833 0.914000 1327368.540421 5892651717650.187500 41.402927), 
  1809 	   	   1 	  	    (5683 0.919000 856113.452935 7998474471969.392578 1.613966), (3376 0.924000 770583.335548 8650386480038.186523 45.488792), (686 0.915000 1050745.532669 6514985452998.592773 1.625278), (3617 0.935000 917051.233666 7534005671768.607422 1.565164), 
  1810 	   	   1 	  	    (6559 0.934000 455118.192691 6278228641854.208008 1.572411), (5286 0.916000 740786.161683 4563217888471.297852 1.620815), (3324 0.950000 500078.733112 6008307549294.807617 1.516962), (2563 0.908000 438721.873754 6376664120608.926758 1.642566), 
  1811 	   	   2 	  	    (6049 0.919000 512022.148394 7149809685397.821289 1.613525), (315 0.927000 515199.663344 7163857303360.028320 1.591794), 
  1812 	   	   2 	  	    (3604 0.925000 926532.166113 6430396415778.377930 1.595908), (3954 0.903000 984590.336656 6636300460083.751953 1.654833), 
  1813 	   	   2 	  	    (1730 0.940000 394027.641196 5626222576447.624023 1.550459), (1226 0.910000 1032199.335548 8192238551332.322266 40.777134), 
  1814 	   	   2 	  	    (4836 0.910000 1897570.710963 4595243071599.644531 1.636229), (2408 0.897000 1262691.136213 3369547011297.673828 1.669377), 
  1815 	   	   2 	  	    (4405 0.944000 1409882.905869 7664779552118.321289 1.536306), (4729 0.937000 1521480.053156 8043534090765.757812 1.560448), 
  1816 	   	   2 	  	    (2755 0.922000 667198.795127 6550598807012.832031 1.605761), (3806 0.936000 858309.545958 7306537303193.120117 1.563106), 
  1817 	   	   1 	  	    (6477 0.923000 1374229.794020 7842996112492.217773 1.602546), (1926 0.929000 1575895.495017 6030519333172.031250 1.584004), (2443 0.937000 1344257.880399 8112369621233.911133 1.560838), (761 0.932000 1592529.222591 5881023187651.129883 1.576091), 
  1818 	   	   1 	  	    (2847 0.903000 575679.335548 4095881244963.585938 1.654453), (5816 0.925000 484762.547065 4583157316413.708008 1.598582), (3101 0.916000 475420.137320 4633228736604.968750 1.621904), (1061 0.935000 482894.724252 4593168067756.738281 1.566537), 
  1819 	   	   1 	  	    (2351 0.947000 399486.954596 1684368617037.623779 1.522717), (6038 0.940000 389679.906977 1665569735380.572998 1.550052), (2557 0.927000 387587.707641 1661559251365.430908 1.589711), 
  1820 	   	   2 	  	    (977 0.930000 1009593.390919 6321495278235.853516 1.582621), (4784 0.941000 990988.739756 6258247170192.895508 1.547544), 
  1821 	   	   2 	  	    (1535 0.934000 274692.571429 4347658247306.160645 1.572741), (67 0.932000 485773.377630 7964149423579.119141 1.576759), 
  1822 	   	   2 	  	    (2931 0.928000 372500.544850 5134023284543.771484 1.588673), (6858 0.933000 1097049.754153 7921730587853.674805 1.571187), 
  1823 	   	   2 	  	    (2851 0.924000 701949.131783 5933456247071.291016 1.601245), (2315 0.929000 1061266.660022 7250745734539.342773 1.586592), 
  1824 	   	   2 	  	    (806 0.933000 616613.067553 6630032611002.163086 1.572148), (4132 0.914000 585697.311185 6504448262548.349609 1.626791), 
  1825 	   	   2 	  	    (4748 0.940000 1082921.780731 7169110102897.584961 1.550238), (2474 0.930000 159538.170543 3835139759265.837891 1.581575), 
  1826 	   	   1 	  	    (2549 0.917000 1503641.479513 4292760460304.588867 1.620028), (4020 0.930000 544850.462901 12085163114087.972656 1.582263), (2941 0.914000 1422643.782946 4951054765052.861328 1.628357), (6021 0.905000 1641722.400886 3170532446583.431641 1.649629), 
  1827 	   	   1 	  	    (1698 0.933000 984002.148394 5986980032944.791992 1.573297), (5787 0.921000 763353.763012 7585039687768.619141 1.608297), (5711 0.934000 991387.260244 5933492901042.884766 1.570353), (3454 0.939000 885856.279070 6697807595917.775391 45.285042), 
  1828 	   	   1 	  	    (6312 0.941000 231412.695460 8910099132820.425781 1.547271), (1521 0.912000 536499.295681 6942077980562.552734 1.631532), (2642 0.918000 587266.241417 6614595806739.455078 1.620346), (5565 0.939000 485242.742248 7272718465181.511719 1.554368), 
  1829 	   	   2 	  	    (3052 0.895000 913702.469546 7563653455313.709961 1.672517), (2779 0.921000 699076.520487 6711882445153.101562 1.607193), 
  1830 	   	   2 	  	    (4629 0.933000 133982.015504 8599283630732.638672 1.572955), (6160 0.915000 156154.755260 8723518852301.352539 1.625257), 
  1831 	   	   2 	  	    (3346 0.943000 397105.417497 8677168004760.096680 1.537652), (6099 0.931000 1133021.111849 12467492872775.937500 1.579182), 
  1832 	   	   2 	  	    (4905 0.948000 1348798.015504 7648991806387.962891 1.518489), (1134 0.924000 1255760.868217 7327408199172.980469 1.600646), 
  1833 	   	   2 	  	    (2665 0.929000 1593478.059801 6658684597406.980469 1.586133), (1808 0.914000 1327368.540421 5892651717650.187500 41.402927), 
  1834 	   	   2 	  	    (5406 0.840000 1406298.338870 8311343348292.809570 1.776193), (3080 0.914000 229230.866002 4070718510621.659668 1.627012), 
